HVP-6.0-SP2p41.1-2199-39494
Interactive Services
AdministrationReportsConfigurationuser: rmgamata@west.com Logout
Customer Usage
Call
Call ID:	e4010-20180312163438020-428
Application Name:	backend
Application Description:	backend
CLID:	8008388383
DNIS:	4070182
Call Date:	Monday, March 12th 2018
Call Utterance:	
Event Search
Event ID:	  
Parameter:	
 
Events
Time	ID	Param ID	Utterance
16:34:59	fetch	uri=http://linux2441/vxml/advcp/access_center/dev/start.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.126|documentsize=195159|outcome=success|failover=false|localport=36382|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=60|bytesread=195634|byteswritten=426|cachedecision=n/a	-
16:34:59	document dump	URL=http://linux2441/vxml/advcp/access_center/dev/start.vxml.php|fetchtype=vxml|mimetype=text/html	-
16:34:59	fetch	uri=http://linux2441/vxml/advcp/access_center/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.013|documentsize=20500|outcome=success|failover=false|localport=36384|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=59|bytesread=20799|byteswritten=287|cachedecision=nc(pragma no-cache)	-
16:34:59	document dump	URL=http://linux2441/vxml/advcp/access_center/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
16:34:59	log	content=#####################WHOWHOWHO = DEV	-
16:34:59	log	content=Test Header Triggered	-
16:34:59	fetch	uri=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=36386|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=109203|byteswritten=328|cachedecision=ca(vxml maxage)(Last Modified)	-
16:34:59	document dump	URL=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
16:34:59	log	expr=WicStdPromptAndCollect version 1.12.0 (20170804)	-
16:34:59	fetch	uri=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=1537|outcome=success|failover=false|localport=36388|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=45|bytesread=1783|byteswritten=327|cachedecision=ca(vxml maxage)(Last Modified)	-
16:34:59	document dump	URL=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
16:35:00	fetch	uri=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.015|documentsize=87|outcome=success|failover=false|localport=36390|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=359|byteswritten=483|cachedecision=n/a	-
16:35:00	document dump	URL=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:00	prompt	type=SSML|content=You are currently on unit number |language=en-US|outcome=success	-
16:35:00	fetch	uri=http://promptstore/voice/wicstd/nikki/dynocat/fnum04.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.021|documentsize=11644|outcome=success|failover=false|localport=51846|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=11888|byteswritten=226|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:00	prompt	type=external|URI=http://promptstore/voice/wicstd/nikki/dynocat/fnum04.wav|outcome=success	-
16:35:00	fetch	uri=http://promptstore/voice/wicstd/nikki/dynocat/fnum00.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.018|documentsize=12444|outcome=success|failover=false|localport=51848|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=12688|byteswritten=226|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:00	prompt	type=external|URI=http://promptstore/voice/wicstd/nikki/dynocat/fnum00.wav|outcome=success	-
16:35:00	fetch	uri=http://promptstore/voice/wicstd/nikki/dynocat/fnum01.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.018|documentsize=11644|outcome=success|failover=false|localport=51850|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=11888|byteswritten=226|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:00	prompt	type=external|URI=http://promptstore/voice/wicstd/nikki/dynocat/fnum01.wav|outcome=success	-
16:35:00	fetch	uri=http://promptstore/voice/wicstd/nikki/dynocat/snum00.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.021|documentsize=12844|outcome=success|failover=false|localport=51852|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=13088|byteswritten=226|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:00	prompt	type=external|URI=http://promptstore/voice/wicstd/nikki/dynocat/snum00.wav|outcome=success	-
16:35:00	prompt	type=SSML|content=and line number |language=en-US|outcome=success	-
16:35:00	fetch	uri=http://promptstore/voice/wicstd/nikki/dynocat/fnum04.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.021|documentsize=11644|outcome=success|failover=false|localport=51854|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=11888|byteswritten=226|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:00	prompt	type=external|URI=http://promptstore/voice/wicstd/nikki/dynocat/fnum04.wav|outcome=success	-
16:35:00	fetch	uri=http://promptstore/voice/wicstd/nikki/dynocat/fnum02.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.018|documentsize=9644|outcome=success|failover=false|localport=51856|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=9887|byteswritten=226|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:00	prompt	type=external|URI=http://promptstore/voice/wicstd/nikki/dynocat/fnum02.wav|outcome=success	-
16:35:00	fetch	uri=http://promptstore/voice/wicstd/nikki/dynocat/snum08.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.019|documentsize=10044|outcome=success|failover=false|localport=51858|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=56|bytesread=10288|byteswritten=226|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:00	prompt	type=external|URI=http://promptstore/voice/wicstd/nikki/dynocat/snum08.wav|outcome=success	-
16:35:00	system response	latency=0.791	-
16:35:10	document dump	URL=/usr/local/holly/web/html/browserinfo.xml|fetchtype=data|mimetype=text/xml	-
16:35:10	fetch	uri=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.007|documentsize=1537|outcome=success|failover=false|localport=36436|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=45|bytesread=1783|byteswritten=327|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:10	document dump	URL=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
16:35:10	fetch	uri=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.021|documentsize=87|outcome=success|failover=false|localport=36438|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=359|byteswritten=764|cachedecision=n/a	-
16:35:10	document dump	URL=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:10	fetch	uri=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.011|documentsize=1540|outcome=success|failover=false|localport=36440|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=1814|byteswritten=690|cachedecision=n/a	-
16:35:10	document dump	URL=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:10	log	expr=WicStdPromptAndCollect END	-
16:35:10	log	content=WHAT_WHAT:8008388383	-
16:35:10	fetch	uri=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=36442|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=109203|byteswritten=328|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:10	document dump	URL=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
16:35:10	log	expr=WicStdPromptAndCollect version 1.12.0 (20170804)	-
16:35:10	fetch	uri=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=1537|outcome=success|failover=false|localport=36444|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=45|bytesread=1783|byteswritten=327|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:10	document dump	URL=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
16:35:10	fetch	uri=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.018|documentsize=87|outcome=success|failover=false|localport=36446|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=359|byteswritten=483|cachedecision=n/a	-
16:35:10	document dump	URL=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:10	prompt	type=SSML|content=Please Enter the 10 digit Phone Number|language=en-US|outcome=success	-
16:35:10	recognition start	inputmodes=dtmf|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=#	-
16:35:18	recognition end	result=success|inputmode=dtmf|utterance=8 1 7 5 4 7 0 0 4 7|confidence=100|grammar=Grammar_0|bargein=false|recordutterances=N	-
16:35:18	NUANCE	WEST_CALL_DATA=1520886878,4010,428,20180312,163438,8114070182,8008388383	-
16:35:18	log	expr=WicStdFormValue = 8 1 7 5 4 7 0 0 4 7	-
16:35:18	log	expr=WicStdFormConfidence = 100	-
16:35:18	log	expr=WicStdFormUtterance = 8 1 7 5 4 7 0 0 4 7	-
16:35:18	log	expr=WicStdFormInputMode = dtmf	-
16:35:18	log	expr=WicStdCompleteNBestStr = 8 1 7 5 4 7 0 0 4 7^^^1^^^8 1 7 5 4 7 0 0 4 7^^^dtmf	-
16:35:18	fetch	uri=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.014|documentsize=1664|outcome=success|failover=false|localport=36464|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=1938|byteswritten=864|cachedecision=n/a	-
16:35:18	document dump	URL=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:18	fetch	uri=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=1537|outcome=success|failover=false|localport=36466|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=45|bytesread=1783|byteswritten=327|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:18	document dump	URL=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
16:35:18	fetch	uri=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.020|documentsize=87|outcome=success|failover=false|localport=36468|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=359|byteswritten=878|cachedecision=n/a	-
16:35:18	document dump	URL=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:18	fetch	uri=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.011|documentsize=1657|outcome=success|failover=false|localport=36470|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=1931|byteswritten=857|cachedecision=n/a	-
16:35:18	document dump	URL=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:18	log	expr=Summary : OK,8 1 7 5 4 7 0 0 4 7,0,0,dtmf,100,undefined	-
16:35:18	log	expr=WicStdPromptAndCollect END	-
16:35:18	log	expr=orig_ani : 8008388383	-
16:35:18	log	content=ANI = 8175470047	-
16:35:18	fetch	uri=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=36472|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=109203|byteswritten=328|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:18	document dump	URL=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
16:35:18	log	expr=WicStdPromptAndCollect version 1.12.0 (20170804)	-
16:35:18	fetch	uri=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=1537|outcome=success|failover=false|localport=36474|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=45|bytesread=1783|byteswritten=327|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:18	document dump	URL=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
16:35:18	fetch	uri=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.018|documentsize=87|outcome=success|failover=false|localport=36476|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=359|byteswritten=483|cachedecision=n/a	-
16:35:18	document dump	URL=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:18	prompt	type=SSML|content=Please Enter the 10 digit A P N|language=en-US|outcome=success	-
16:35:18	system response	latency=0.156	-
16:35:18	recognition start	inputmodes=dtmf|threshold=20|timeout=5.000|bargeintype=speech|completetimeout=1.500|incompletetimeout=1.500|interdigittimeout=5.000|termtimeout=0.000|termchar=#	-
16:35:24	recognition end	result=success|inputmode=dtmf|utterance=8 1 1 3 5 2 2 0 0 0|confidence=100|grammar=Grammar_0|bargein=false|recordutterances=N	-
16:35:24	log	expr=WicStdFormValue = 8 1 1 3 5 2 2 0 0 0	-
16:35:24	log	expr=WicStdFormConfidence = 100	-
16:35:24	log	expr=WicStdFormUtterance = 8 1 1 3 5 2 2 0 0 0	-
16:35:24	log	expr=WicStdFormInputMode = dtmf	-
16:35:24	log	expr=WicStdCompleteNBestStr = 8 1 1 3 5 2 2 0 0 0^^^1^^^8 1 1 3 5 2 2 0 0 0^^^dtmf	-
16:35:24	fetch	uri=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.014|documentsize=1664|outcome=success|failover=false|localport=36484|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=1938|byteswritten=864|cachedecision=n/a	-
16:35:24	document dump	URL=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:24	fetch	uri=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.004|documentsize=1537|outcome=success|failover=false|localport=36486|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=45|bytesread=1783|byteswritten=327|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:24	document dump	URL=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
16:35:24	fetch	uri=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.020|documentsize=87|outcome=success|failover=false|localport=36488|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=359|byteswritten=878|cachedecision=n/a	-
16:35:24	document dump	URL=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:24	fetch	uri=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.010|documentsize=1657|outcome=success|failover=false|localport=36490|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=1931|byteswritten=857|cachedecision=n/a	-
16:35:24	document dump	URL=http://linux2441/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml	-
16:35:24	log	expr=Summary : OK,8 1 1 3 5 2 2 0 0 0,0,0,dtmf,100,undefined	-
16:35:24	log	expr=WicStdPromptAndCollect END	-
16:35:24	log	content=APN = 8113522000, DNIS = 3522000,	-
16:35:24	fetch	uri=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.006|documentsize=108953|outcome=success|failover=false|localport=36492|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=109203|byteswritten=328|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:24	document dump	URL=http://linux2441/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
16:35:24	log	expr=WicStdPromptAndCollect version 1.12.0 (20170804)	-
16:35:24	fetch	uri=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=false|latency=0.005|documentsize=1537|outcome=success|failover=false|localport=36494|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=45|bytesread=1783|byteswritten=327|cachedecision=ca(vxml maxage)(Last Modified)	-
16:35:24	document dump	URL=http://linux2441/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
16:35:24	fetch	uri=http://linux2441/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.018|documentsize=87|outcome=success|failover=false|localport=36496|hostname=linux2441|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=54|bytesread=359|byteswritten=483|cachedecision=n/a	-
